order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-100933,2025-01-02T23:33:00,مؤكد,عميل-933,علي حسين,731638337,user984640@example.com,صنعاء,التحرير,عادي,2000.0,بطاقة,بانتظار الدفع,809500.0,YER,809500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":257000.0,""total"":771000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9500.0,""total"":9500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-100934,2025-02-03T08:20:00,ملغي,عميل-934,أحمد محمد,737013290,user305412@example.com,المكلا,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,534000.0,YER,534000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":32000.0,""total"":64000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":6000.0,""total"":18000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":149000.0,""total"":447000.0}]"
طلب-100935,2025-02-26T08:50:00,قيد الشحن,عميل-935,يوسف طارق,706558040,user710125@example.com,المكلا,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,400000.0,YER,400000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":24500.0,""total"":49000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":126500.0,""total"":253000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":31000.0,""total"":93000.0}]"
  طلب-100936  ,2025-04-04T18:34:00,ملغي,عميل-936,أحمد محمد,706702135,user440889@example.com,لحج,القاهرة,سريع,5000.0,بطاقة,تم الدفع,25000.0,YER,25000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":6000.0,""total"":6000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7000.0,""total"":14000.0}]"
طلب-100937,2025-03-17T19:59:00,تم التسليم,عميل-937,يوسف طارق,731871807,user611175@example.com,الحديدة,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,122000.0,YER,122000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":14000.0,""total"":42000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":25000.0,""total"":75000.0}]"
طلب-100938,2025-02-26T17:51:00,قيد الشحن,عميل-938,أروى محمد,735030066,user658754@example.com,تعز,القاهرة,سريع,٥٠٠٠٫٠,محفظة إلكترونية,بانتظار الدفع,513500.0,YER,513500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":169500.0,""total"":508500.0}]"
طلب-100939,2025-01-20T21:49:00,مرتجع,عميل-939,خالد سالم,737617569,user78475@example.com,حجة,كريتر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,349000.0,YER,349000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11000.0,""total"":22000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":158000.0,""total"":316000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":6000.0,""total"":6000.0}]"
طلب-100940,2025-02-09T21:18:00,مؤكد,عميل-940,أحمد محمد,732123910,user657595@example.com,ذمار,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,100500.0,YER,100500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":""غير معروف"",""total"":""غير معروف""},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":42500.0,""total"":85000.0}]"
طلب-100941,2025-04-25T18:47:00,مؤكد,عميل-941,سارة ياسر,711482777,user185311@example.com,المكلا,خور مكسر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,681000.0,YER,681000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":230000.0,""total"":230000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":180000.0,""total"":360000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":43000.0,""total"":86000.0}]"
طلب-100942,2025-02-04T10:38:00,تم التسليم,عميل-942,أحمد محمد,714882466,user352745@example.com,إب,جبلة,عادي,2000.0,محفظة إلكترونية,تم الدفع,10000.0,YER,10000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8000.0,""total"":8000.0}]"
طلب-100943,2025-04-25T18:58:00,قيد الانتظار,عميل-943,فاطمة أحمد,737597193,user534443@example.com,عمران,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,15500.0,YER,15500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":10500.0,""total"":10500.0}]"
طلب-100944,2025-04-15T20:41:00,مرتجع,عميل-944,سارة ياسر,774309316,user515340@example.com,ذمار,جبلة,عادي,2000.0,بطاقة,بانتظار الدفع,24000.0,YER,24000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11000.0,""total"":22000.0}]"
طلب-100945,2025-03-17T20:52:00,قيد الشحن,عميل-945,علي حسين,713258246,user238939@example.com,لحج,خور مكسر,عادي,2000.0,محفظة إلكترونية,تم الدفع,288000.0,YER,288000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":18500.0,""total"":18500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":183500.0,""total"":183500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":42000.0,""total"":84000.0}]"
طلب-100946,2025-01-16T11:44:00,قيد الشحن,عميل-946,علي حسين,775366166,user15220@example.com,لحج,كريتر,عادي,2000.0,بطاقة,تم الدفع,26500.0,YER,26500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9500.0,""total"":9500.0}]"
طلب-100947,2025-04-01T02:36:00,قيد الشحن,عميل-947,أحمد محمد,777096872,user239319@example.com,ذمار,التحرير,عادي,2000.0,بطاقة,بانتظار الدفع,14000.0,YER,14000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-100948,2025-01-20T03:11:00,ملغي,عميل-948,أروى محمد,738134844,user723967@example.com,لحج,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,753500.0,YER,753500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":243500.0,""total"":730500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7000.0,""total"":21000.0}]"
طلب-100949,2025-04-18T15:28:00,قيد الانتظار,عميل-949,أحمد محمد,709516222,user519966@example.com,صنعاء,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,104000.0,YER,104000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7500.0,""total"":22500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":26500.0,""total"":79500.0}]"
طلب-100950,2025-01-14T06:01:00,تم التسليم,عميل-950,أروى محمد,779042831,user813402@example.com,المكلا,جبلة,سريع,5000.0,بطاقة,تم الدفع,1376000.0,YER,1376000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":195000.0,""total"":390000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":223500.0,""total"":223500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":252500.0,""total"":757500.0}]"
طلب-100951,2025-04-07T14:57:00,مؤكد,عميل-951,هدى سالم,714998952,user993807@example.com,لحج,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,110000.0,YER,110000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":84000.0,""total"":84000.0}]"
طلب-100952,2025-01-30T12:28:00,مرتجع,عميل-952,محمد علي,711954439,user560232@example.com,ذمار,جبلة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,683500.0,YER,683500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":216500.0,""total"":649500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":9000.0,""total"":9000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-100953,2025-03-12T16:20:00,قيد الانتظار,عميل-953,علي حسين,773874941,user337762@example.com,عمران,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,33000.0,YER,33000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4000.0,""total"":4000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11500.0,""total"":23000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4000.0,""total"":4000.0}]"
طلب-100954,2025-03-09T02:42:00,مرتجع,عميل-954,سارة ياسر,738000983,user217826@example.com,تعز,القاهرة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,15500.0,YER,15500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":10500.0,""total"":10500.0}]"
طلب-100955,2025-02-01T09:21:00,تم التسليم,عميل-955,يوسف طارق,774295441,user6799@example.com,عمران,التحرير,سريع,5000.0,بطاقة,تم الدفع,59000.0,YER,"59,000.00","[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":20500.0,""total"":41000.0}]"
طلب-100956,2025-04-04T11:49:00,قيد الشحن,عميل-956,ريم عادل,712969256,user443143@example.com,الحديدة,شعوب,عادي,2000.0,بطاقة,تم الدفع,42500.0,YER,42500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":32000.0,""total"":32000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-100957,2025-01-07T09:41:00,قيد الانتظار,عميل-957,يوسف طارق,735258854,user596896@example.com,إب,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,39500.0,YER,39500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-100958,2025-02-18T03:26:00,قيد الشحن,عميل-958,أروى محمد,703807740,user12513@example.com,لحج,التحرير,سريع,5000.0,بطاقة,تم الدفع,59500.0,YER,59500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":11500.0,""total"":34500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":10000.0,""total"":20000.0}]"
طلب-100959,2025-02-22T03:10:00,قيد الشحن,عميل-959,أروى محمد,712719739,user38516@example.com,المكلا,كريتر,سريع,5000.0,بطاقة,بانتظار الدفع,19000.0,YER,19000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":7000.0,""total"":14000.0}]"
طلب-100960,2025-03-13T16:17:00,  مرتجع  ,عميل-960,أروى محمد,773281479,user66526@example.com,عمران,الحصبة,سريع,5000.0,بطاقة,تم الدفع,568500.0,YER,568500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":207000.0,""total"":414000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11500.0,""total"":34500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":57500.0,""total"":115000.0}]"
طلب-100961,2025-01-27T07:21:00,ملغي,عميل-961,هدى سالم,776695169,user435199@example.com,عمران,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,473000.0,YER,473000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":7500.0,""total"":7500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9000.0,""total"":9000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":151500.0,""total"":454500.0}]"
طلب-100962,2025-01-21T10:01:00,مؤكد,عميل-962,هدى سالم,737745985,user940566@example.com,عدن,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,333000.0,ريال يمني,333000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11000.0,""total"":22000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":109500.0,""total"":219000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":43500.0,""total"":87000.0}]"
طلب-100963,2025-04-07T06:09:00,مرتجع,عميل-963,أروى محمد,702602950,user189188@example.com,لحج,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,979500.0,YER,979500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":180500.0,""total"":541500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":41500.0,""total"":83000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":175000.0,""total"":350000.0}]"
طلب-100964,2025-01-03T18:04:00,مؤكد,عميل-964,علي حسين,713634850,user336352@example.com,الحديدة,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,98000.0,YER,98000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":15000.0,""total"":30000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11000.0,""total"":33000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":15000.0,""total"":30000.0}]"
طلب-100965,2025-02-17T11:19:00,مرتجع,عميل-965,فاطمة أحمد,71 774 5281,user413106@example.com,المكلا,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,27500.0,YER,27500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":6000.0,""total"":6000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":5500.0,""total"":16500.0}]"
طلب-100966,2025-01-03T01:55:00,ملغي,عميل-966,ريم عادل,718799668,user807505@example.com,عمران,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,955000.00 ريال,YER,955000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":235000.0,""total"":470000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":161000.0,""total"":483000.0}]"
طلب-100967,2025-01-19T21:10:00,قيد الشحن,عميل-967,ريم عادل,711317343,user426771@example.com,صنعاء,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,1035000.0,YER,1035000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":159500.0,""total"":319000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":9000.0,""total"":27000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":228000.0,""total"":684000.0}]"
طلب-100968,2025-01-26T16:06:00,مؤكد,عميل-968,فاطمة أحمد,777981281,user207696@example.com,لحج,خور مكسر,عادي,2000.0,محفظة إلكترونية,تم الدفع,435000.0,YER,435000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":216500.0,""total"":433000.0}]"
طلب-100969,2025-01-21T16:06:00,تم التسليم,عميل-969,علي حسين,70 400 4286,user126124@example.com,الحديدة,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,43000.0,YER,43000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-100970,2025-04-19T18:19:00,قيد الشحن,عميل-970,محمد علي,716084319,user26440@example.com,الحديدة,التحرير,عادي,2000.0,محفظة إلكترونية,تم الدفع,45500.0,YER,45500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":""1"",""unit_price"":19500.0,""total"":19500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6000.0,""total"":12000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-100971,2025-01-03T22:03:00,قيد الشحن,عميل-971,سارة ياسر,779374718,user62042@example.com,حجة,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,77500.0,YER,77500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":6000.0,""total"":6000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":29000.0,""total"":58000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-100972,2025-03-17T12:37:00,قيد الشحن,عميل-972,سارة ياسر,717407603,user629798@example.com,عمران,الحصبة,عادي,2000.0,محفظة إلكترونية,تم الدفع,7000.0,YER,7000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5000.0,""total"":5000.0}]"
